label,h0_pt0_x,h0_pt0_y,h0_pt0_z,h0_pt1_x,h0_pt1_y,h0_pt1_z,h0_pt2_x,h0_pt2_y,h0_pt2_z,h0_pt3_x,h0_pt3_y,h0_pt3_z,h0_pt4_x,h0_pt4_y,h0_pt4_z,h0_pt5_x,h0_pt5_y,h0_pt5_z,h0_pt6_x,h0_pt6_y,h0_pt6_z,h0_pt7_x,h0_pt7_y,h0_pt7_z,h0_pt8_x,h0_pt8_y,h0_pt8_z,h0_pt9_x,h0_pt9_y,h0_pt9_z,h0_pt10_x,h0_pt10_y,h0_pt10_z,h0_pt11_x,h0_pt11_y,h0_pt11_z,h0_pt12_x,h0_pt12_y,h0_pt12_z,h0_pt13_x,h0_pt13_y,h0_pt13_z,h0_pt14_x,h0_pt14_y,h0_pt14_z,h0_pt15_x,h0_pt15_y,h0_pt15_z,h0_pt16_x,h0_pt16_y,h0_pt16_z,h0_pt17_x,h0_pt17_y,h0_pt17_z,h0_pt18_x,h0_pt18_y,h0_pt18_z,h0_pt19_x,h0_pt19_y,h0_pt19_z,h0_pt20_x,h0_pt20_y,h0_pt20_z,h1_pt0_x,h1_pt0_y,h1_pt0_z,h1_pt1_x,h1_pt1_y,h1_pt1_z,h1_pt2_x,h1_pt2_y,h1_pt2_z,h1_pt3_x,h1_pt3_y,h1_pt3_z,h1_pt4_x,h1_pt4_y,h1_pt4_z,h1_pt5_x,h1_pt5_y,h1_pt5_z,h1_pt6_x,h1_pt6_y,h1_pt6_z,h1_pt7_x,h1_pt7_y,h1_pt7_z,h1_pt8_x,h1_pt8_y,h1_pt8_z,h1_pt9_x,h1_pt9_y,h1_pt9_z,h1_pt10_x,h1_pt10_y,h1_pt10_z,h1_pt11_x,h1_pt11_y,h1_pt11_z,h1_pt12_x,h1_pt12_y,h1_pt12_z,h1_pt13_x,h1_pt13_y,h1_pt13_z,h1_pt14_x,h1_pt14_y,h1_pt14_z,h1_pt15_x,h1_pt15_y,h1_pt15_z,h1_pt16_x,h1_pt16_y,h1_pt16_z,h1_pt17_x,h1_pt17_y,h1_pt17_z,h1_pt18_x,h1_pt18_y,h1_pt18_z,h1_pt19_x,h1_pt19_y,h1_pt19_z,h1_pt20_x,h1_pt20_y,h1_pt20_z
VAV,0.3122078776359558,0.9867836833000183,2.757412005394144e-07,0.3648456335067749,0.9800208210945129,-0.03758079558610916,0.40270185470581055,0.969704806804657,-0.07566633820533752,0.41580069065093994,0.9922145009040833,-0.11459612101316452,0.4161442816257477,1.0122654438018799,-0.15136942267417908,0.4245937168598175,0.8191671967506409,-0.07523016631603241,0.439828097820282,0.6999096870422363,-0.1294182986021042,0.44936585426330566,0.6189435720443726,-0.16229192912578583,0.45262083411216736,0.5511417388916016,-0.18478205800056458,0.37139761447906494,0.8034783601760864,-0.0830526053905487,0.3802410662174225,0.8257981538772583,-0.14112626016139984,0.37959355115890503,0.9195636510848999,-0.14678305387496948,0.3850623071193695,0.9679323434829712,-0.14253972470760345,0.32135194540023804,0.8269241452217102,-0.09526056051254272,0.3311097323894501,0.892209529876709,-0.14474371075630188,0.33887040615081787,0.9692060947418213,-0.12623152136802673,0.3451727628707886,0.9953228235244751,-0.10506394505500793,0.2757532596588135,0.868619441986084,-0.11261093616485596,0.284567266702652,0.9413915872573853,-0.14192402362823486,0.2947457730770111,0.9949092864990234,-0.1269560009241104,0.3043738305568695,1.0079301595687866,-0.1104809120297432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAV,0.3152478039264679,0.9920778274536133,2.916610526426666e-07,0.3641529083251953,0.9889621138572693,-0.039083581417798996,0.39847666025161743,0.9736890196800232,-0.07886550575494766,0.4052566885948181,0.9862743616104126,-0.12007016688585281,0.3899252414703369,1.0109920501708984,-0.1597684919834137,0.4248015880584717,0.8206916451454163,-0.06706751883029938,0.4364950358867645,0.702826201915741,-0.11602659523487091,0.4463847279548645,0.6267046928405762,-0.14480842649936676,0.4498988091945648,0.5629884600639343,-0.16530893743038177,0.3705001771450043,0.8067371249198914,-0.07578951865434647,0.37699902057647705,0.8098291754722595,-0.13271306455135345,0.37220656871795654,0.9064491987228394,-0.1387949436903,0.37633368372917175,0.9526994824409485,-0.13397930562496185,0.3210905194282532,0.8269360661506653,-0.08919310569763184,0.33015990257263184,0.8645408153533936,-0.13871683180332184,0.33662134408950806,0.9495965242385864,-0.12019705027341843,0.34443244338035583,0.9822609424591064,-0.09824849665164948,0.27629393339157104,0.8661499619483948,-0.1078430637717247,0.28665000200271606,0.9140446186065674,-0.13697868585586548,0.29905766248703003,0.9734089374542236,-0.12214305251836777,0.31236985325813293,0.9946430325508118,-0.1056809052824974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAV,0.3152478039264679,0.9920778274536133,2.916610526426666e-07,0.3641529083251953,0.9889621138572693,-0.039083581417798996,0.39847666025161743,0.9736890196800232,-0.07886550575494766,0.4052566885948181,0.9862743616104126,-0.12007016688585281,0.3899252414703369,1.0109920501708984,-0.1597684919834137,0.4248015880584717,0.8206916451454163,-0.06706751883029938,0.4364950358867645,0.702826201915741,-0.11602659523487091,0.4463847279548645,0.6267046928405762,-0.14480842649936676,0.4498988091945648,0.5629884600639343,-0.16530893743038177,0.3705001771450043,0.8067371249198914,-0.07578951865434647,0.37699902057647705,0.8098291754722595,-0.13271306455135345,0.37220656871795654,0.9064491987228394,-0.1387949436903,0.37633368372917175,0.9526994824409485,-0.13397930562496185,0.3210905194282532,0.8269360661506653,-0.08919310569763184,0.33015990257263184,0.8645408153533936,-0.13871683180332184,0.33662134408950806,0.9495965242385864,-0.12019705027341843,0.34443244338035583,0.9822609424591064,-0.09824849665164948,0.27629393339157104,0.8661499619483948,-0.1078430637717247,0.28665000200271606,0.9140446186065674,-0.13697868585586548,0.29905766248703003,0.9734089374542236,-0.12214305251836777,0.31236985325813293,0.9946430325508118,-0.1056809052824974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAV,0.3239347040653229,0.9559229612350464,4.5723740527137124e-07,0.3651007115840912,0.9659002423286438,-0.0478118397295475,0.3914264440536499,0.9567573666572571,-0.08980435132980347,0.40114519000053406,0.9493374228477478,-0.12952789664268494,0.3818855583667755,0.9231419563293457,-0.16798344254493713,0.4129001796245575,0.8074491024017334,-0.07484506070613861,0.4273786246776581,0.7154039144515991,-0.122734434902668,0.4422069191932678,0.64788818359375,-0.15108400583267212,0.4495435059070587,0.5940001010894775,-0.1698598563671112,0.36780300736427307,0.7933229207992554,-0.07668330520391464,0.37985342741012573,0.7858448624610901,-0.13716347515583038,0.37085890769958496,0.865870475769043,-0.14706407487392426,0.36958959698677063,0.9112665057182312,-0.14253023266792297,0.32649827003479004,0.8028827905654907,-0.08337726444005966,0.33557218313217163,0.8216180205345154,-0.1377483308315277,0.34034761786460876,0.8949294686317444,-0.1279272884130478,0.34576496481895447,0.9340788722038269,-0.11042459309101105,0.29136359691619873,0.8277485370635986,-0.09497708827257156,0.2999974191188812,0.8606110215187073,-0.13337798416614532,0.30900466442108154,0.9169403314590454,-0.1292770504951477,0.3200708031654358,0.94561767578125,-0.11880087852478027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAV,0.321853369474411,0.9596952795982361,3.9681222574472486e-07,0.3615933358669281,0.9701093435287476,-0.045607831329107285,0.38786935806274414,0.9594087600708008,-0.08426332473754883,0.3976244628429413,0.9489915370941162,-0.12095395475625992,0.38005122542381287,0.9235301613807678,-0.15631915628910065,0.40811270475387573,0.8150039911270142,-0.06702692061662674,0.42262616753578186,0.721267819404602,-0.11053542047739029,0.4378936290740967,0.6535428166389465,-0.13603350520133972,0.44517990946769714,0.600033164024353,-0.15330050885677338,0.36547011137008667,0.8029388785362244,-0.0688708946108818,0.3759949803352356,0.7794888615608215,-0.12411755323410034,0.3672245144844055,0.8588173389434814,-0.1326829493045807,0.36674368381500244,0.9056419134140015,-0.12816235423088074,0.3257293105125427,0.8113588690757751,-0.07554719597101212,0.333671897649765,0.813118577003479,-0.12685082852840424,0.3384894132614136,0.8891198635101318,-0.11632539331912994,0.34366095066070557,0.9330071806907654,-0.0987994372844696,0.29114407300949097,0.8347757458686829,-0.08692440390586853,0.2995012104511261,0.8538524508476257,-0.12363048642873764,0.30822813510894775,0.9104582667350769,-0.11888569593429565,0.3182789087295532,0.9412999153137207,-0.10835928469896317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAV,0.3143783211708069,0.9643581509590149,3.420792609176715e-07,0.3536968231201172,0.9736620783805847,-0.03823870047926903,0.3817351162433624,0.9524368643760681,-0.07067901641130447,0.390389084815979,0.9309636950492859,-0.10189463198184967,0.37095925211906433,0.8992979526519775,-0.13209488987922668,0.39555490016937256,0.8122968673706055,-0.054697901010513306,0.4119543731212616,0.7208942174911499,-0.09373106062412262,0.4278948903083801,0.6580849885940552,-0.11698222905397415,0.4355893135070801,0.6059324145317078,-0.13290058076381683,0.35501793026924133,0.8028564453125,-0.0578121580183506,0.36791330575942993,0.7761943340301514,-0.11075228452682495,0.36031144857406616,0.8578622341156006,-0.1205999106168747,0.3586331307888031,0.9017062783241272,-0.11685952544212341,0.3166595697402954,0.8121843338012695,-0.06487859040498734,0.32627707719802856,0.8062040209770203,-0.11456627398729324,0.3311568796634674,0.8816693425178528,-0.10520938783884048,0.33409377932548523,0.9222831726074219,-0.08838490396738052,0.28179261088371277,0.8353031277656555,-0.07564472407102585,0.2911354899406433,0.8452054262161255,-0.11145425587892532,0.3007957339286804,0.9024092555046082,-0.106500543653965,0.3091731071472168,0.9326292276382446,-0.09574642032384872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAV,0.31279227137565613,0.9687833786010742,2.5461753239142126e-07,0.35234832763671875,0.9710608720779419,-0.03202430531382561,0.3804992735385895,0.9477638602256775,-0.06202472746372223,0.3855401277542114,0.9268361926078796,-0.0915311798453331,0.36346685886383057,0.894970715045929,-0.12043987959623337,0.39259660243988037,0.8116569519042969,-0.05080866068601608,0.4100252687931061,0.7190187573432922,-0.0875580906867981,0.426512211561203,0.6564664244651794,-0.11096037179231644,0.434002161026001,0.6033310294151306,-0.12805533409118652,0.3511609733104706,0.8076891303062439,-0.056593794375658035,0.36205920577049255,0.7717445492744446,-0.10590735077857971,0.3545750081539154,0.8569206595420837,-0.11523830890655518,0.3537188172340393,0.9018073678016663,-0.11305524408817291,0.3120378851890564,0.8198977708816528,-0.06551742553710938,0.31962257623672485,0.7943033576011658,-0.11174127459526062,0.32536736130714417,0.8725159168243408,-0.09979110211133957,0.3292015492916107,0.9163544178009033,-0.08298908174037933,0.27675944566726685,0.8448755145072937,-0.07754339277744293,0.2832905352115631,0.8365086913108826,-0.1107649952173233,0.29340028762817383,0.8946114778518677,-0.10274439305067062,0.302014023065567,0.9275558590888977,-0.09105218946933746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAV,0.31041932106018066,0.9961869120597839,1.9271078599558678e-07,0.3583992123603821,0.9980857372283936,-0.03520013391971588,0.39495986700057983,0.9748576283454895,-0.06658041477203369,0.393682599067688,0.9568334817886353,-0.09790026396512985,0.3589199483394623,0.9403797388076782,-0.1284409761428833,0.4016607999801636,0.8015997409820557,-0.058378878980875015,0.4156261682510376,0.6879438161849976,-0.09826500713825226,0.4267852008342743,0.6148794889450073,-0.1248849481344223,0.43145760893821716,0.5547325015068054,-0.14540481567382812,0.34903383255004883,0.7963401675224304,-0.06560371071100235,0.35353392362594604,0.7929578423500061,-0.12037032097578049,0.34994271397590637,0.8820622563362122,-0.13296550512313843,0.3513071537017822,0.9312179684638977,-0.13326041400432587,0.3014821410179138,0.8163285255432129,-0.07611624151468277,0.30368614196777344,0.8346877694129944,-0.12224599719047546,0.3142254650592804,0.9108667373657227,-0.1108282059431076,0.3264133036136627,0.9504114389419556,-0.09532315284013748,0.26239871978759766,0.8524979948997498,-0.09102582186460495,0.26563334465026855,0.8803600668907166,-0.12133324891328812,0.28013476729393005,0.9356846213340759,-0.1128019168972969,0.2989473342895508,0.9609959721565247,-0.10125117748975754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAV,0.32823777198791504,1.0091146230697632,2.0695209457244346e-07,0.3781600892543793,1.002817153930664,-0.03212086856365204,0.4180923402309418,0.9816628098487854,-0.06518566608428955,0.4185928702354431,0.9741997718811035,-0.09916342049837112,0.3805786371231079,0.9769895076751709,-0.1325434446334839,0.4254246652126312,0.8056928515434265,-0.06410513073205948,0.4375589191913605,0.6927863955497742,-0.10553491860628128,0.44753146171569824,0.6137731075286865,-0.13202902674674988,0.45235002040863037,0.5507465600967407,-0.15214736759662628,0.36988914012908936,0.791582465171814,-0.0732422024011612,0.37551891803741455,0.826972246170044,-0.12369022518396378,0.3756948709487915,0.9097796678543091,-0.13204655051231384,0.378002405166626,0.9505652785301208,-0.1311267763376236,0.3200373947620392,0.8152605295181274,-0.08514557033777237,0.32763218879699707,0.8785651326179504,-0.12312478572130203,0.34054264426231384,0.9438315629959106,-0.10843200236558914,0.3510078191757202,0.9685730934143066,-0.09292033314704895,0.27733132243156433,0.8553246855735779,-0.1020786315202713,0.2869928479194641,0.9102839231491089,-0.1225806400179863,0.30066704750061035,0.9549139142036438,-0.10964932292699814,0.3150607645511627,0.96751868724823,-0.09652231633663177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAV,0.3561876118183136,1.004256010055542,2.4798882236609643e-07,0.4072513282299042,0.9933080673217773,-0.030954426154494286,0.4484522342681885,0.9719895124435425,-0.06557352095842361,0.45319870114326477,0.9792505502700806,-0.10292543470859528,0.4184783697128296,0.9971339702606201,-0.14022910594940186,0.4537596106529236,0.8115242123603821,-0.05981742963194847,0.463297575712204,0.6874170899391174,-0.10550402849912643,0.47237932682037354,0.6082891821861267,-0.13217857480049133,0.47560665011405945,0.5421255826950073,-0.1515989899635315,0.3963567018508911,0.8073797821998596,-0.0721786841750145,0.40292876958847046,0.8065198659896851,-0.12775376439094543,0.4048333466053009,0.904505729675293,-0.133512943983078,0.4105391502380371,0.9482948184013367,-0.12861977517604828,0.34565091133117676,0.8347341418266296,-0.08825091272592545,0.352433443069458,0.8618721961975098,-0.13443385064601898,0.36797595024108887,0.9425069093704224,-0.11520898342132568,0.37972307205200195,0.972919225692749,-0.0937931016087532,0.3021855652332306,0.879004955291748,-0.10888765007257462,0.31275951862335205,0.910643994808197,-0.13340184092521667,0.329710453748703,0.9648196697235107,-0.11603745073080063,0.34439021348953247,0.9835375547409058,-0.09882526099681854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAV,0.09243910014629364,1.021482229232788,-9.65635322813796e-08,0.14491261541843414,1.047370195388794,-0.05604549124836922,0.18959404528141022,1.0448189973831177,-0.10087404400110245,0.1935320794582367,1.0501923561096191,-0.14423581957817078,0.18671110272407532,1.050171136856079,-0.1874178946018219,0.23693691194057465,0.829473614692688,-0.09847922623157501,0.2731485068798065,0.6665668487548828,-0.15183015167713165,0.2927393317222595,0.5662660598754883,-0.1836903989315033,0.3087362051010132,0.47847867012023926,-0.20698736608028412,0.1830776333808899,0.7914469242095947,-0.09956157207489014,0.11868979036808014,0.8070716857910156,-0.169611394405365,0.08213134109973907,0.9199417233467102,-0.1854686141014099,0.07822933793067932,0.9837179183959961,-0.1866888552904129,0.12272289395332336,0.7897846102714539,-0.10425222665071487,0.053540751338005066,0.8417368531227112,-0.16995611786842346,0.044644176959991455,0.9467023015022278,-0.16280297935009003,0.061371803283691406,0.9969010353088379,-0.1460360437631607,0.07123962044715881,0.8038796186447144,-0.11411219835281372,0.026838824152946472,0.8515397906303406,-0.16273117065429688,0.026373237371444702,0.9409895539283752,-0.15470419824123383,0.04419417679309845,0.9903149604797363,-0.13785672187805176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAV,0.27703505754470825,0.9111291170120239,5.200350301493017e-07,0.3470795750617981,0.913814902305603,-0.05710853263735771,0.40002143383026123,0.9246673583984375,-0.10848566889762878,0.4050135612487793,0.954082727432251,-0.15562830865383148,0.3765941262245178,0.9704362154006958,-0.19971612095832825,0.4325675964355469,0.748522937297821,-0.12780332565307617,0.4618724584579468,0.5916454792022705,-0.21800412237644196,0.47803378105163574,0.4779125154018402,-0.2769997715950012,0.49496594071388245,0.37871700525283813,-0.31440702080726624,0.35643792152404785,0.7231186032295227,-0.12962448596954346,0.34388601779937744,0.796029806137085,-0.21085308492183685,0.3238633871078491,0.8839613795280457,-0.21612009406089783,0.32611119747161865,0.9112130403518677,-0.2087254524230957,0.27688068151474,0.7511352896690369,-0.13737231492996216,0.2650604844093323,0.8559054732322693,-0.21097882091999054,0.2656392753124237,0.9125851392745972,-0.18199849128723145,0.2756655216217041,0.9034644961357117,-0.14819973707199097,0.20687834918498993,0.7948599457740784,-0.15089550614356995,0.19967497885227203,0.8919305205345154,-0.19886162877082825,0.20282946527004242,0.9403219223022461,-0.17201809585094452,0.21544747054576874,0.933385968208313,-0.14068961143493652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAV,0.2903869152069092,0.9480408430099487,5.466280299515347e-07,0.36268728971481323,0.9425809383392334,-0.05188186466693878,0.417196661233902,0.9329695105552673,-0.106272391974926,0.4079132378101349,0.957982063293457,-0.1595895141363144,0.35407888889312744,0.9764529466629028,-0.2110707312822342,0.44236910343170166,0.7298443913459778,-0.1172633022069931,0.4718933403491974,0.5760162472724915,-0.18854136765003204,0.4923996329307556,0.4663308262825012,-0.23019134998321533,0.5061699151992798,0.3692735433578491,-0.2619851231575012,0.36083775758743286,0.7013501524925232,-0.12877187132835388,0.3670167922973633,0.7543273568153381,-0.2059154212474823,0.3559418320655823,0.8976917266845703,-0.2070607841014862,0.36137571930885315,0.9560909271240234,-0.19960641860961914,0.2842752933502197,0.7322738170623779,-0.14529167115688324,0.2897645831108093,0.8293995261192322,-0.20620262622833252,0.30216944217681885,0.9349453449249268,-0.17195188999176025,0.3129044771194458,0.9585459232330322,-0.14227689802646637,0.21726295351982117,0.7897668480873108,-0.16925430297851562,0.22780834138393402,0.8845614194869995,-0.20532239973545074,0.24552235007286072,0.9536855220794678,-0.18035157024860382,0.2614431083202362,0.9616134762763977,-0.15788446366786957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAV,0.3364807665348053,0.8697434067726135,1.4330024100672745e-07,0.39142146706581116,0.8829554319381714,-0.027815569192171097,0.44318532943725586,0.848408579826355,-0.050535935908555984,0.4659617245197296,0.8069905638694763,-0.07403567433357239,0.4462980628013611,0.7543815970420837,-0.09832099080085754,0.4655419886112213,0.6788051128387451,-0.04011031985282898,0.49242743849754333,0.5670580863952637,-0.0716075748205185,0.5149443745613098,0.4974123537540436,-0.09426289051771164,0.5275013446807861,0.43449416756629944,-0.11243804544210434,0.4226357340812683,0.6676366925239563,-0.048281170427799225,0.442680299282074,0.6091025471687317,-0.09170115739107132,0.43145087361335754,0.7023768424987793,-0.10468907654285431,0.42350196838378906,0.7563614845275879,-0.1068461462855339,0.37735000252723694,0.6745249629020691,-0.058864861726760864,0.3900572657585144,0.6254993081092834,-0.10237419605255127,0.39005401730537415,0.7184592485427856,-0.0954573005437851,0.3854917287826538,0.7722723484039307,-0.0826200321316719,0.3296602666378021,0.6922052502632141,-0.07201167196035385,0.3444652855396271,0.6544102430343628,-0.10503494739532471,0.34879881143569946,0.7227715253829956,-0.09846587479114532,0.34641310572624207,0.7675245404243469,-0.08804797381162643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAV,0.3433530330657959,0.8547604084014893,1.3674129206719954e-07,0.3946492075920105,0.8625723123550415,-0.021154168993234634,0.4445272982120514,0.8242795467376709,-0.038594115525484085,0.4717365801334381,0.787720263004303,-0.05732172355055809,0.45843955874443054,0.7357742190361023,-0.07744550704956055,0.4647357761859894,0.675723135471344,-0.03355846554040909,0.49173033237457275,0.5737078189849854,-0.06202661991119385,0.5131677389144897,0.5117745399475098,-0.08376599848270416,0.5251392722129822,0.45165377855300903,-0.10146411508321762,0.4262496829032898,0.668522298336029,-0.04330480098724365,0.4511815309524536,0.5989437699317932,-0.08173387497663498,0.44274502992630005,0.6847531795501709,-0.09480547904968262,0.4349888861179352,0.7348086833953857,-0.09835358709096909,0.38387349247932434,0.6761274933815002,-0.05467689782381058,0.40126973390579224,0.6148545742034912,-0.0926203653216362,0.4004869759082794,0.700999915599823,-0.08547043800354004,0.3939395546913147,0.7493948340415955,-0.07391670346260071,0.33718931674957275,0.6916314959526062,-0.06809825450181961,0.3543006181716919,0.6444865465164185,-0.09698827564716339,0.35827189683914185,0.7057605981826782,-0.0895768329501152,0.3528083264827728,0.7456502914428711,-0.07965586334466934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
